Codigo,Direccion,Comuna,Latitud,Longitud,Piezas,Precio Min (UF),Precio Max (UF),Tamaño Min,Tamaño Max,Pago,Tipo de Vivienda,Tipo Proyecto
5023224,"Los Pinares de Colina/Colina, Colina",Colina,-33.2096,-70.6898,3D/3B,3640,0,88,185, Venta, Casa,Propiedad usada
4976453,"PINARES DE COLINA 0, Colina",Colina,-33.20982,-70.6889,3D/3B,3550,0,90,190, Venta, Casa,Propiedad usada
4634245,"Avenida casa de piedra / Ayres de Chicureo, Colina",Colina,-33.20985,-70.66689,4D/3B,24,0,140,390, Arriendo, Casa,Propiedad usada
4087955,"Pinares de Colina, Colina",Colina,-33.21007,-70.68641,3D/2B,2800,0,70,95, Venta, Casa,Propiedad usada
6783,"Av. General San Martín 2000, Colina",Colina,-33.21128,-70.68035,None,2771,4131,72,112, Venta, Casa,Proyecto
4921187,"santa elena 300, Colina",Colina,-33.21189,-70.72774,4D/4B,28,0,140,660, Arriendo, Casa,Propiedad usada
4927151,"ECO URBE, Colina",Colina,-33.21189,-70.72963,4D/3B,35,0,140,470, Arriendo, Casa,Propiedad usada
5042095,"Santa Elena, CHICUREO NORTE, Colina",Colina,-33.21189,-70.72774,4D/3B,32,0,140,500, Arriendo, Casa,Propiedad usada
4872078,"HERMOSA CASA , CHICUREO SANTA ELENA ,DISPONIBLE YA., Colina",Colina,-33.21209,-70.73042,3D/4B,30,0,128,500, Arriendo, Casa,Propiedad usada
4440999,"AYRES DE CHICUREO, EXCELENTE ESTADO, Colina",Colina,-33.21359,-70.63474,4D/2B,22,0,140,394, Arriendo, Casa,Propiedad usada
4873402,"Santa Elena, Chicureo Norte, Colina",Colina,-33.21375,-70.7315,3D/3B,25,0,140,412, Arriendo, Casa,Propiedad usada
4722134,"chicureo norte , impecable casa, Colina",Colina,-33.2138,-70.6686,3D/3B,32,0,139,424, Arriendo, Casa,Propiedad usada
4776383,"Condominio Tunquelen I, Batuco, Lampa, Lampa",Lampa,-33.21457,-70.77718,4D/3B,23,0,160,5, Arriendo, Casa,Propiedad usada
5023529,"CHICUREO, STA ELENA, CONDOMINIO TIERRAS, Colina",Colina,-33.2146,-70.7393,4D/3B,28,0,140,604, Arriendo, Casa,Propiedad usada
5030424,"Haras 39, Estancia de Liray, Región Metr, Colina",Colina,-33.2149,-70.6836,3D/3B,21,0,90,200, Arriendo, Casa,Propiedad usada
5030423,"Haras 39, Estancia de Liray, Región Metr, Colina",Colina,-33.2149,-70.6836,3D/3B,17,0,90,200, Arriendo, Casa,Propiedad usada
4893965,"Brisas Norte, Colina",Colina,-33.21498,-70.66739,5D/4B,33,0,195,600, Arriendo, Casa,Propiedad usada
5029196,"A ESTRENAR!!...PARQUE LAS BRISAS NORTE DE CHICUREO, Colina",Colina,-33.21516,-70.66632,3D/3B,19,0,100,350, Arriendo, Casa,Propiedad usada
5018079,"Brisas Norte-Colegio Highland, Colina",Colina,-33.2153,-70.6643,4D/3B,24,0,115,380, Arriendo, Casa,Propiedad usada
4993716,"Av Costanera poniente, Colina",Colina,-33.2153,-70.6771,3D/2B,15,0,81,165, Arriendo, Casa,Propiedad usada
4940231,"Las cabañas 128, Colina",Colina,-33.21546,-70.68168,3D/3B,3112,0,78,136, Venta, Casa,Propiedad usada
5022307,"TIERRAS LINDAS, Santa Elena, Colina",Colina,-33.21548,-70.73442,4D/3B,30,0,139,750, Arriendo, Casa,Propiedad usada
5009890,"BRISAS NORTE, LINDA CASA, NUEVA, Colina",Colina,-33.21559,-70.66414,3D/3B,24,0,115,380, Arriendo, Casa,Propiedad usada
4980435,"Barrio Portezuelo a la entrada de Colina, Colina",Colina,-33.2156,-70.6814,3D/2B,16,0,72,140, Arriendo, Casa,Propiedad usada
4779052,"Barrio Portezuelo- Cerca del Líder Colin, Colina",Colina,-33.2156,-70.6814,3D/2B,17,0,72,140, Arriendo, Casa,Propiedad usada
4998725,"Santa Elena, Tierras Lindas I, Guayacane, Colina",Colina,-33.2156,-70.7326,3D/3B,28,0,140,604, Arriendo, Casa,Propiedad usada
4745364,"Barrio Portezuelo, Región Metropolitana, Colina",Colina,-33.2157,-70.6814,3D/3B,2800,0,1,120, Venta, Casa,Propiedad usada
4966724,"Barrio Portezuelo, Región Metropolitana, Colina",Colina,-33.2157,-70.6814,3D/3B,2950,0,78,161, Venta, Casa,Propiedad usada
5025620,"Los Diaguitas / Parque Brisas Norte, Colina",Colina,-33.21586,-70.66453,3D/3B,24,0,140,380, Arriendo, Casa,Propiedad usada
5012421,"Parque Brisas Norte 10, Colina",Colina,-33.21589,-70.66629,3D/3B,30,0,124,400, Arriendo, Casa,Propiedad usada
4995855,"Parque Brisas Norte 150, Colina",Colina,-33.21589,-70.66629,3D/3B,28,0,140,400, Arriendo, Casa,Propiedad usada
4825054,"las praderas 108, Colina",Colina,-33.21622,-70.68254,3D/3B,3700,0,113,198, Venta, Casa,Propiedad usada
4802648,"Ex Brisas Norte, Colina",Colina,-33.2167,-70.6627,4D/3B,39,0,193,581, Arriendo, Casa,Propiedad usada
5041525,"Parque Brisas Norte, Colina",Colina,-33.21678,-70.66345,3D/3B,21,0,100,250, Arriendo, Casa amoblada,Propiedad usada
4939924,"Condominio Las Brisas Norte Chicureo 100, Colina",Colina,-33.21682,-70.66564,3D/3B,29,0,120,375, Arriendo, Casa,Propiedad usada
4993921,"Santa Filomena 12605 - Casa C08, Colina",Colina,-33.21688,-70.66971,3D/3B,28,0,168,400, Arriendo, Casa,Propiedad usada
4764069,"Las Brisas, Colina",Colina,-33.2169,-70.6723,3D/2B,26,0,140,450, Arriendo, Casa,Propiedad usada
5003929,"SE ARRIENDA CASA, BRISAS NORTE,DISPONIBLE 1º DE SEPTIEMBRE., Colina",Colina,-33.21695,-70.66578,4D/4B,33,0,195,600, Arriendo, Casa,Propiedad usada
4866199,"PORTEZUELO 00, Colina",Colina,-33.21697,-70.68391,3D/3B,3020,0,78,170, Venta, Casa,Propiedad usada
4961497,"Estancia de Liray / El Recodo, Colina",Colina,-33.21713,-70.68267,3D/2B,3150,0,86,200, Venta, Casa,Propiedad usada
4961497,"Estancia de Liray / El Recodo, Colina",Colina,-33.21713,-70.68267,3D/2B,3150,0,86,200, Venta, Casa,Propiedad usada
4972625,"La siembra / Estancia de Liray, Colina",Colina,-33.21718,-70.68285,3D/2B,3600,0,98,230, Venta, Casa,Propiedad usada
4656769,"LAS BRISAS NORTE- EL REMANSO DE CHICUREO, Colina",Colina,-33.21724,-70.67448,3D/3B,22,0,120,300, Arriendo, Casa,Propiedad usada
4758323,"Gran Casa en condominio, colegio Highlands. Subterráneo., Colina",Colina,-33.21737,-70.66736,3D/2B,43,0,230,700, Arriendo, Casa amoblada,Propiedad usada
4996011,"Chicureo Norte - CONDOMINIO TAIQUEN CHIC, Colina",Colina,-33.2175,-70.6684,3D/3B,28,0,100,400, Arriendo, Casa,Propiedad usada
5032222,"Estancia de Liray / Estero Sur, Colina",Colina,-33.21753,-70.68246,3D/2B,3300,0,92,235, Venta, Casa,Propiedad usada
4928178,"Casa en Colina, sector semi urbano., Colina",Colina,-33.21758,-70.68599,3D/2B,2885,0,76,76, Venta, Casa,Propiedad usada
4702217,"las brisas, Colina",Colina,-33.2176,-70.6675,3D/3B,42,0,194,666, Arriendo, Casa,Propiedad usada
4178675,"Estancia Liray, Región Metropolitana de, Colina",Colina,-33.2176,-70.6831,3D/2B,3350,0,1,170, Venta, Casa,Propiedad usada
5033617,"Estancia de Liray / Los Corrales, Colina",Colina,-33.21768,-70.68521,3D/3B,18,0,112,200, Arriendo, Casa,Propiedad usada
4817153,"EL REMANSO, COLINA, Colina",Colina,-33.21793,-70.67373,3D/3B,25,0,140,450, Arriendo, Casa,Propiedad usada
4944367,"ESTANCIA LIRAY, Colina",Colina,-33.21817,-70.68085,3D/2B,19,0,83,180, Arriendo, Casa,Propiedad usada
4074104,"LAS BRISAS NORTE, CASA 4 DORMITORIOS + E, Colina",Colina,-33.2182,-70.6663,4D/3B,25,0,125,400, Arriendo, Casa,Propiedad usada
5007524,"SANTA ELENA/CHICUREO, Colina",Colina,-33.21831,-70.73071,5D/4B,30,0,140,705, Arriendo, Casa,Propiedad usada
5025567,"Av. Los Alamos 186, Colina",Colina,-33.21836,-70.68146,3D/3B,3750,0,90,180, Venta, Casa,Propiedad usada
4285306,"EL REMANSO DE CHICUREO, Colina",Colina,-33.21852,-70.67355,3D/3B,26,0,105,400, Arriendo, Casa,Propiedad usada
4012203,"Los Nogales 1425, Colina",Colina,-33.21858,-70.68348,3D/2B,3350,0,90,194, Venta, Casa,Propiedad usada
4987159,"Las Brisas Norte, Colina",Colina,-33.2186,-70.671,3D/3B,25,0,125,410, Arriendo, Casa,Propiedad usada
5011667,"Chicureo - Santa Elena, Colina",Colina,-33.2189,-70.72178,4D/3B,32,0,200,650, Arriendo, Casa,Propiedad usada
5026263,"CASA MEDITERRANEA, CHICUREO, SANTA FILOM, Colina",Colina,-33.2189,-70.664,3D/3B,28,0,168,400, Arriendo, Casa,Propiedad usada
5019901,"Condominio Taiquén, Colina",Colina,-33.21891,-70.66396,3D/3B,28,0,168,400, Arriendo, Casa,Propiedad usada
5001900,"Chicureo - Lo Pinto, Colina",Colina,-33.21891,-70.67279,3D/3B,25,0,140,430, Arriendo, Casa,Propiedad usada
5026716,"Santa Elena, Colina",Colina,-33.21925,-70.72984,3D/3B,30,0,207,500, Arriendo, Casa,Propiedad usada
4789390,"Hermosa Casa, Chicureo, Colina",Colina,-33.21927,-70.73259,3D/3B,23,0,130,600, Arriendo, Casa,Propiedad usada
5003224,"Hermosa propiedad en Estancia Liray, Colina",Colina,-33.2193,-70.6862,2D/2B,3148,0,81,149, Venta, Casa,Propiedad usada
4860980,"Estancia Liray, Región Metropolitana de, Colina",Colina,-33.2193,-70.6862,3D/2B,3250,0,72,189, Venta, Casa,Propiedad usada
4894964,"Estancia Liray, Región Metropolitana de, Colina",Colina,-33.2193,-70.6862,3D/3B,23,0,110,220, Arriendo, Casa,Propiedad usada
4700909,"Estancia Liray, colina, Colina",Colina,-33.2193,-70.6862,3D/2B,3500,0,81,144, Venta, Casa,Propiedad usada
5030415,"Estancia Liray, Región Metropolitana de, Colina",Colina,-33.2193,-70.6862,3D/3B,19,0,110,198, Arriendo, Casa,Propiedad usada
5014075,"Estancia Liray, Región Metropolitana de, Colina",Colina,-33.2193,-70.6862,3D/2B,3500,0,93,174, Venta, Casa,Propiedad usada
4512381,"Las Garzas 26, Lampa",Lampa,-33.21998,-70.83294,6D/4B,3446,0,220,1.25, Venta, Casa,Propiedad usada
4558763,"CASA EN EL REMANSO, 138/450 M2, 3 PIEZAS, Colina",Colina,-33.2201,-70.6764,3D,28,0,138,450, Arriendo, Casa,Propiedad usada
4775329,"el potrerillo / los nogales, Colina",Colina,-33.22022,-70.68403,3D/2B,16,0,110,230, Arriendo, Casa,Propiedad usada
4797865,"Chicureo Poniente, Colina",Colina,-33.22022,-70.73385,4D/3B,30,0,140,750, Arriendo, Casa,Propiedad usada
5015059,"Estancia Liray, Región Metropolitana de, Colina",Colina,-33.2208,-70.6837,4D/3B,20,0,130,300, Arriendo, Casa,Propiedad usada
4631205,"EL REMANSO, LINDA CASA!, Colina",Colina,-33.2213,-70.66394,3D/3B,24,0,140,400, Arriendo, Casa,Propiedad usada
4602136,"LOS CORRALES 1370, Colina",Colina,-33.22139,-70.68681,3D/3B,3700,0,100,190, Venta, Casa,Propiedad usada
4988655,"Estancia Liray, Región Metropolitana de, Colina",Colina,-33.2214,-70.6868,3D/2B,3600,0,1,170, Venta, Casa,Propiedad usada
4990643,"Ayres de Chicureo/Colina, Colina",Colina,-33.2214,-70.6868,3D/2B,18,0,94,400, Arriendo, Casa,Propiedad usada
4560984,"Estancia Liray, Región Metropolitana de, Colina",Colina,-33.2214,-70.6868,3D/2B,3600,0,1,170, Venta, Casa,Propiedad usada
4498408,"EL REMANSO, Colina",Colina,-33.22175,-70.66522,4D/3B,23,0,112,3.5, Arriendo, Casa,Propiedad usada
4997182,"Brisas Norte, Colina",Colina,-33.22206,-70.66993,3D/3B,30,0,139,420, Arriendo, Casa,Propiedad usada
5018292,"EL REMANSO DE CHICUREO, DIPONIBLE, Colina",Colina,-33.22275,-70.6785,3D/3B,25,0,140,430, Arriendo, Casa,Propiedad usada
5037487,"Avenida Remanso de Chicureo 721, Colina",Colina,-33.2231,-70.67305,4D/3B,23,0,125,421, Arriendo, Casa,Propiedad usada
4989197,"SANTA ELENA 10, Colina",Colina,-33.22395,-70.71657,3D/3B,26,0,125,406, Arriendo, Casa,Propiedad usada
5012628,"santa elena 100, Colina",Colina,-33.22395,-70.71657,3D/3B,26,0,125,400, Arriendo, Casa,Propiedad usada
4903020,"San Miguel, Colina",Colina,-33.22396,-70.72212,3D/2B,28,0,170,5, Arriendo, Casa,Propiedad usada
4934055,"SANTA ELENA-CASA ESTILO CHILENA EN CHICUREO, Colina",Colina,-33.22455,-70.72637,3D/2B,32,0,134.12,5, Arriendo, Casa,Propiedad usada
4967430,"CASA PARCELA SANTA ELENA SUR, Colina",Colina,-33.2247,-70.7278,3D/3B,28,0,200,5, Arriendo, Casa,Propiedad usada
5001896,"SANTA ELENA SUR - CONDOMINIO SANTA CONSTANZA, Colina",Colina,-33.22471,-70.72783,4D/2B,25,0,180,5, Arriendo, Casa,Propiedad usada
4603919,"Condominio La Vendimia. El Remanso, Colina",Colina,-33.22587,-70.67946,3D/3B,26,0,140,475, Arriendo, Casa,Propiedad usada
5024365,"Venta de terreno con 2 casas en Av. Chile con Av. Latorre, Batuco, Lampa",Lampa,-33.22644,-70.81019,3D/1B,3395,0,72,475, Venta, Casa,Propiedad usada
4982895,"Liray/ Lo Pinto, Colina",Colina,-33.2269,-70.7253,3D/3B,28,0,200,5, Arriendo, Casa,Propiedad usada
4980696,"Santa Elena Sur, Colina",Colina,-33.2273,-70.7284,4D/3B,33,0,250,3, Arriendo, Casa,Propiedad usada
4634541,"BRISAS NORTE, CONDOMINIO CONSOLIDADO, 3, Colina",Colina,-33.2273,-70.6752,3D,33,0,140,424, Arriendo, Casa,Propiedad usada
4920295,"Condominio Borde Blanco 2, Chicureo, Colina",Colina,-33.22737,-70.68405,4D/3B,24,0,112,200, Arriendo, Casa,Propiedad usada
4866861,"Carretera General San Martín Km 16, Colina",Colina,-33.22737,-70.68405,4D/4B,28,0,143.89,600, Arriendo, Casa amoblada,Propiedad usada
4983760,"Condominio Rukán, Colina",Colina,-33.22737,-70.67821,4D/4B,29,0,145,420, Arriendo, Casa,Propiedad usada
4955894,"CONDOMINIO, PISCINA, DISPONIBLE DESDE YA, Colina",Colina,-33.22737,-70.68405,4D/4B,33,0,160,600, Arriendo, Casa,Propiedad usada
5018065,"Parcelacion Privada Portezuelo, Colina",Colina,-33.2274,-70.684,2D/2B,16,0,70,200, Arriendo, Casa,Propiedad usada
5034872,"Avenida Rukan, Colina",Colina,-33.2274,-70.6825,4D/3B,24,0,112,300, Arriendo, Casa,Propiedad usada
4744239,"Las Brisas - Las Brisas Norte, Colina",Colina,-33.2276,-70.6786,4D/3B,23,0,110,400, Arriendo, Casa,Propiedad usada
5003233,"Chicureo norte, Colina",Colina,-33.2279,-70.67988,4D/4B,30,0,160,399, Arriendo, Casa,Propiedad usada
5030574,"Parcelación Santa Constanza, Colina",Colina,-33.2285,-70.7283,4D/2B,28,0,160,5, Arriendo, Casa,Propiedad usada
4944062,"Chicureo Oriente, Colina",Colina,-33.2287,-70.6804,4D/3B,24,0,0,0, Arriendo, Casa,Propiedad usada
5032072,"Club Santa Elena de Chicureo, Colina",Colina,-33.22948,-70.7258,4D/3B,35,0,185,1.8, Arriendo, Casa,Propiedad usada
4906909,"Autopista Los Libertadores / Condominio, Colina",Colina,-33.2303,-70.685,4D/4B,25,0,144,500, Arriendo, Casa amoblada,Propiedad usada
5039272,"Brisas Norte, Colina",Colina,-33.23187,-70.68438,3D/3B,28,0,168,400, Arriendo, Casa,Propiedad usada
4865786,"El Colorado, Lo Barnechea",Lo Barnechea,-33.2356,-70.2144,2D,3950,0,40,40, Venta, Departamento,Propiedad usada
4945782,"Estancia Liray, Lo Pinto, Colina",Colina,-33.23789,-70.697,3D/3B,3850,0,110,220, Venta, Casa,Propiedad usada
3376238,"Brisas Norte, Colina",Colina,-33.23818,-70.69234,3D/3B,26,0,140,450, Arriendo, Casa,Propiedad usada
4324489,"Brisas Norte, Colina",Colina,-33.23818,-70.69255,3D/3B,23,0,138,380, Arriendo, Casa,Propiedad usada
4975322,"Liray/Lo Pinto, Colina",Colina,-33.2393,-70.7052,4D/4B,26,0,230,3, Arriendo, Casa,Propiedad usada
4805106,"Arriendo Lo Arcaya, Colina, Colina",Colina,-33.23978,-70.68863,2D/2B,23,0,72,380, Arriendo, Casa,Propiedad usada
4975791,"CASA MEDITERRÁNEA EN SANTA ELENA, Colina",Colina,-33.24012,-70.69926,4D/3B,32,0,200,650, Arriendo, Casa,Propiedad usada
4974849,"Liray - Lo Pinto / Chicureo, Colina",Colina,-33.2418,-70.7091,5D/4B,26,0,220,3, Arriendo, Casa,Propiedad usada
4871904,"Chicureo Poniente, Colina",Colina,-33.2421,-70.7026,3D/4B,42,0,373,5, Arriendo, Casa,Propiedad usada
4972264,"CasaNueva moderna en Lo Arcaya, Colina",Colina,-33.24232,-70.68754,2D/2B,25,0,78,550, Arriendo, Casa,Propiedad usada
4591990,"LO ARCAYA COLINA, Colina",Colina,-33.2424,-70.6945,4D/3B,39,0,180,500, Arriendo, Casa,Propiedad usada
4973799,"Chicureo Poniente, Colina",Colina,-33.24244,-70.70503,4D/3B,26,0,225,3, Arriendo, Casa,Propiedad usada
4859357,"Liray/Lo Pinto, Colina",Colina,-33.2426,-70.7011,5D/4B,42,0,400,5, Arriendo, Casa,Propiedad usada
5007647,"LO ARCAYA, Región Metropolitana de Santi, Colina",Colina,-33.2429,-70.6855,3D/2B,28,0,156,1.2, Arriendo, Casa,Propiedad usada
4962594,"Arriendo sector Lo Arcaya, Colina, Colina",Colina,-33.24298,-70.68604,2D/2B,23,0,72,380, Arriendo, Casa,Propiedad usada
4946603,"Chicureo Oriente, Colina",Colina,-33.24346,-70.68487,3D/2B,27,0,150,1.2, Arriendo, Casa,Propiedad usada
5013493,"Lo pinto - Lo Pinto, Chicureo, Colina - Casa Parcela 8, Colina",Colina,-33.24373,-70.70656,3D/3B,28,0,140,2, Arriendo, Casa,Propiedad usada
5025679,"Liray/Lo Pinto, Colina",Colina,-33.2464,-70.71,3D/2B,28,0,140,2, Arriendo, Casa,Propiedad usada
4880066,"Condominio Los Algarrobos de Batuco, Lampa",Lampa,-33.2465,-70.7925,4D/3B,30,0,200,5.2, Arriendo, Casa,Propiedad usada
5031938,"Arriendo o Venta , piedra roja , cercanos a colegios , comercio, Colina",Colina,-33.24676,-70.62399,4D/4B,41,0,177,535, Arriendo, Casa,Propiedad usada
5014068,"Lo Arcaya, Colina, Región Metropolitana, Colina",Colina,-33.2472,-70.6864,2D/2B,25,0,78,450, Arriendo, Casa,Propiedad usada
5015218,"Sector Lo Arcaya. No paga gasto comÃšn, Colina",Colina,-33.24798,-70.6865,2D/2B,25,0,78,400, Arriendo, Casa,Propiedad usada
5009966,"Avenida Jose Rabat 11900, Colina",Colina,-33.24822,-70.62459,3D/3B,44,0,177,535, Arriendo, Casa,Propiedad usada
5020159,"Batuco, Lampa",Lampa,-33.25,-70.7636,3D/3B,21,0,140,5, Arriendo, Casa,Propiedad usada
5012610,"San Vicente de Lo Arcaya 2 - Casa Casa 2, Colina",Colina,-33.25006,-70.6911,3D/3B,27,0,156,1.2, Arriendo, Casa,Propiedad usada
5028278,"Chicureo Km 2, Colina",Colina,-33.2501,-70.6911,3D/3B,27,0,156,1.2, Arriendo, Casa,Propiedad usada
4721636,"Batuco, Colina",Colina,-33.2506,-70.7914,2D/2B,25,0,140,5, Arriendo, Casa,Propiedad usada
4667604,"Condominio El Algarrobo de Batuco, Batuc, Lampa",Lampa,-33.2511,-70.7924,3D/2B,25,0,1,5, Arriendo, Casa,Propiedad usada
4695440,"Condominio Los Algarrobos de Batuco, Lampa, Lampa",Lampa,-33.25112,-70.7924,6D/7B,39,0,330,5.9, Arriendo, Casa,Propiedad usada
4982060,"Casa moderna NUEVA sector Lo Arcaya, Colina",Colina,-33.2514,-70.6872,2D/2B,25,0,78,400, Arriendo, Casa,Propiedad usada
4831705,"CASA CAMPESTRE EN CONDOMINIO, Colina",Colina,-33.25223,-70.6932,3D/3B,28,0,250,2.5, Arriendo, Casa,Propiedad usada
4998748,"Chicureo, Colina",Colina,-33.2525,-70.69071,3D/3B,28,0,160,2.5, Arriendo, Casa,Propiedad usada
4770633,"Casas Viejas, Colina",Colina,-33.2527,-70.6879,2D/2B,25,0,150,700, Arriendo, Casa,Propiedad usada
4915757,"Chicureo Oriente. Cercano Autopista Los Libertadores, Colina",Colina,-33.25301,-70.69462,3D/3B,28,0,242,2.5, Arriendo, Casa amoblada,Propiedad usada
4257918,"Lampa Batuco, Lampa",Lampa,-33.25305,-70.78852,5D/4B,39,0,372,4, Arriendo, Casa,Propiedad usada
4970388,"Piedra Roja El Sendero, Colina",Colina,-33.25436,-70.63013,5D/5B,39,0,178,520, Arriendo, Casa,Propiedad usada
4749449,"Condominio Las Codornices, Carretera G.S, Colina",Colina,-33.2544,-70.6973,4D/3B,42,0,370,5, Arriendo, Casa,Propiedad usada
5023062,"HERMOSA CASA EN CONDOMINIO CHICUREO, Colina",Colina,-33.25456,-70.71905,3D/3B,28,0,140,2, Arriendo, Casa,Propiedad usada
3914628,"PIEDRA ROJA, PADRE SERGIO CORREA, CASA 1, Colina",Colina,-33.2552,-70.6284,3D/4B,37,0,138,450, Arriendo, Casa,Propiedad usada
4965666,"Condominio Los Maderos, Piedra Roja, Chicureo., Colina",Colina,-33.25634,-70.63637,3D/3B,33,0,140,535, Arriendo, Casa,Propiedad usada
5006554,"Piedra Roja/Chicureo, Colina",Colina,-33.2569,-70.6379,3D/4B,42,0,163,527, Arriendo, Casa,Propiedad usada
4655843,"Los Ríos / Colegio Alemán, Colina",Colina,-33.25741,-70.62214,3D/4B,43,0,224,1.2, Arriendo, Casa,Propiedad usada
4970031,"Piedra Roja, No Perimetral, Incluye G Co, Colina",Colina,-33.2585,-70.6418,3D/3B,35,0,130,380, Arriendo, Casa,Propiedad usada
4999386,"Hermosa Casa en Condominio Los Montes, Piedra Roja, Chicureo, Colina",Colina,-33.25878,-70.64257,3D/3B,29,0,122,300, Arriendo, Casa,Propiedad usada
5018255,"PIEDRA ROJA INCLUYE GASTO COMÚN, Colina",Colina,-33.25921,-70.64204,3D/3B,35,0,122,305, Arriendo, Casa,Propiedad usada
5023247,"LO PINTO, Región Metropolitana de Santia, Colina",Colina,-33.2593,-70.7212,3D/3B,28,0,140,2, Arriendo, Casa,Propiedad usada
5043758,"PIEDRA ROJA - 3 DORMITORIOS / FRENTE A PLAZA /, Colina",Colina,-33.2597,-70.64362,3D/3B,29,0,122,305, Arriendo, Casa,Propiedad usada
4329100,"Condominio Los Portones, Colina",Colina,-33.26098,-70.62688,5D/4B,40,0,170,690, Arriendo, Casa,Propiedad usada
4877816,"Casa en Piedra Roja semi nueva! Gastos Comunes INCLUIDOS! Cerca a Laguna y Colegios!, Colina",Colina,-33.26154,-70.64676,3D/3B,35,0,130,380, Arriendo, Casa,Propiedad usada
4810556,"Arriendo con opción real de compra en condominio sector Santa Cecilia, Colina",Colina,-33.26156,-70.7053,4D/3B,43,0,230,5, Arriendo, Casa,Propiedad usada
5003738,"Exelnete casa Arriendo Nueva, Colegio San Anselmo , Colegio Aleman, Verbo divino, Piedra Roja ,, Colina",Colina,-33.26192,-70.63472,3D/3B,33,0,127,363, Arriendo, Casa,Propiedad usada
4880265,"Condominio El Sendero, Piedra Roja, Chicureo., Colina",Colina,-33.26199,-70.62717,3D/3B,43,0,150,500, Arriendo, Casa,Propiedad usada
4810347,"Los Montes, Piedra Roja como nueva!, Colina",Colina,-33.26233,-70.64865,3D/2B,29,0,122,300, Arriendo, Casa,Propiedad usada
5032078,"CONDOMINIO PIEDRA ROJA - AMPLIA Y LUMINOSA, Colina",Colina,-33.26242,-70.62627,5D/5B,36,0,183,600, Arriendo, Casa,Propiedad usada
4987160,"Piedra Roja, Colina",Colina,-33.2629,-70.6475,3D/3B,35,0,122,305, Arriendo, Casa,Propiedad usada
5010458,"Camino Lo Pinto, Colina",Colina,-33.2629,-70.7254,5D/4B,39,0,233,5, Arriendo, Casa,Propiedad usada
4657583,"SANTA CECILIA, Colina",Colina,-33.2634,-70.7057,None,44,0,370,3.5, Arriendo, Casa,Propiedad usada
4980805,"Piedra Roja / Chicureo, Colina",Colina,-33.26377,-70.62538,3D/3B,35,0,140,430, Arriendo, Casa,Propiedad usada
5042777,"PIEDRA ROJA / CASA MEDITERRÁNEA / SEMI NUEVA / TERRAZA + JARDIN / GGCC INCLUIDOS, Colina",Colina,-33.26439,-70.64991,3D/3B,35,0,130,380, Arriendo, Casa,Propiedad usada
4710027,"SANTA LUISA, LO ARCAYA LOTEO 4 CASAS ACC, Colina",Colina,-33.2645,-70.699,2D/2B,25,0,65,550, Arriendo, Casa,Propiedad usada
4994524,"Santa Teresita de lisieix 210, Lampa",Lampa,-33.26464,-70.76962,3D/3B,35,0,200,5, Arriendo, Casa,Propiedad usada
4693052,"Chicureo Poniente, Colina",Colina,-33.2654,-70.7049,4D/2B,35,0,240,5.4, Arriendo, Casa,Propiedad usada
5031263,"Santa Rosa de Santiago 510, Lampa",Lampa,-33.2658,-70.75325,4D/4B,21,0,140,3.5, Arriendo, Casa,Propiedad usada
4935037,"ESPECTACULAR OPORTUNIDAD Casa en Polo IV fuera de Condominio, Colina",Colina,-33.26682,-70.63493,5D/5B,42,0,230,3.25, Arriendo, Casa,Propiedad usada
4982116,"Santa Rosa de Lampa 213, Lampa",Lampa,-33.26718,-70.75711,4D/2B,35,0,195,5, Arriendo, Casa amoblada,Propiedad usada
5001468,"Las Garzas, Colina",Colina,-33.26737,-70.71325,5D/3B,30,0,140,705, Arriendo, Casa,Propiedad usada
