Codigo,Direccion,Piezas,Precio Min (UF),Precio Max (UF),Tamaño Min,Tamaño Max,Pago,Tipo de Vivienda
4986674,"1D/1B Cómodo, A Pasos Del Metro Camino Agricola, Macul",1D/1B,2350.0,0.0,38.0,41.1,venta,departamento
4998285,"METRO LAS REJAS / HOSPITALES, Estación Central",2D/1B,2350.0,0.0,50.0,53.0,venta,departamento
4996683,"Inglaterra 1144, Independencia",2D/1B,2350.0,0.0,45.0,45.0,venta,departamento
5011778,"Alcalde Pedro Alarcon Con Gran Avenida, San Miguel",2D/1B,2350.0,0.0,46.0,46.0,venta,departamento
5011443,"Metro Bustamante, Providencia",1D/1B,2350.0,0.0,30.0,30.0,venta,departamento
5014580,"Titan / Las Rejas, Estación Central",2D/1B,2350.0,0.0,53.0,53.0,venta,departamento
5015945,"Santa Elena Con Ñuble, Santiago",1D/1B,2350.0,0.0,28.0,28.0,venta,departamento
5005812,"Metro Vicuña Mackenna, La Florida",2D/2B,2350.0,0.0,45.29,52.01,venta,departamento
5002742,"Edificio Nueva Santa Elena - Maule/Padre, Santiago",1D/1B,2350.0,0.0,30.0,52.01,venta,departamento
5009168,"METRO SANTA LUCIA / JOSE ANTONIO TOCORNAL / OPENHOUSSE, Santiago",1D/1B,2350.0,0.0,30.92,33.14,venta,departamento
5009169,"METRO SANTA ISABEL / TOCORNAL / OPEN HOUSSE, Santiago",1D/1B,2350.0,0.0,31.0,33.0,venta,departamento
5030033,"AV LAS REJAS SUR/AV LAS REJAS SUR, Estación Central",1D/1B,2352.0,0.0,34.0,33.0,venta,departamento
4975281,"Metro Sta Ana, Santiago",2D/1B,2354.0,0.0,45.0,45.0,venta,departamento
5037320,"Metro Sta Ana, Santiago",2D/1B,2354.0,0.0,45.0,45.0,venta,departamento
5000193,"Metro Sta Ana, Santiago",2D/1B,2354.0,0.0,45.0,45.0,venta,departamento
4866490,"Metro El Llano, San Miguel",2D/1B,2355.0,0.0,40.0,42.0,venta,departamento
4811949,"Metro Rondizzoni, Santiago",1D/1B,2355.0,0.0,41.8,42.0,venta,departamento
3697907,"San Pablo / San Martin, Santiago",2D/1B,2357.0,0.0,48.0,48.0,venta,departamento
4897753,"Metro Mirador (Mall Florida Center), La Florida",1D/1B,2357.0,0.0,35.0,35.0,venta,departamento
4569985,"Parque Salesianos, San Miguel",2D/1B,2357.0,0.0,50.0,53.0,venta,departamento
4486568,"Paradero 20 Avda Vicuña Mackenna / Santa Amalia, La Florida",3D/1B,2358.0,0.0,68.0,68.0,venta,departamento
3763494,"Fray Camilo Henríquez 463, Santiago",2D/1B,2358.0,0.0,45.0,49.0,venta,departamento
4210107,"Lord Cochrane / Copiapó, Santiago",2D/1B,2358.0,0.0,50.0,50.0,venta,departamento
4187183,"Avenida Padre Alberto Hurtado 0131 - Departamento 1706, Estación Central",3D/2B,2358.0,0.0,62.0,64.0,venta,departamento
2782765,"San Jose 365 - Departamento 121, Maipú",3D/2B,2358.0,0.0,70.0,70.0,venta,departamento
3845584,"Los Industriales 2520, Macul",3D/2B,2358.0,0.0,82.0,87.0,venta,departamento
4926125,"Francisco Zelada 56/Metro Ecuador, Estación Central",1D/1B,2358.0,0.0,36.0,38.0,venta,departamento
5025697,"Santa Isabel/San Isidro - Metro Santa Lu, Santiago",1D/1B,2358.0,0.0,31.0,34.0,venta,departamento
4834176,"Cueto, Santiago, Santiago",2D/1B,2358.0,0.0,56.0,58.0,venta,departamento
5031347,"Nueva Central 4142, Conchalí",3D/2B,2358.0,0.0,71.0,71.0,venta,departamento
4920781,"Catedral / Teatinos, Santiago",1D/1B,2358.0,0.0,40.0,43.0,venta,departamento
4633236,"Avenida Independencia 801, Independencia",2D/1B,2358.0,0.0,43.0,46.0,venta,departamento
5026291,"Metro Santa Isabel, Santiago",1D/1B,2358.0,0.0,34.0,35.0,venta,departamento
4611521,"Hipódromo/Vivaceta, Independencia",2D/1B,2358.0,0.0,49.0,35.0,venta,departamento
5028296,"Santa Isabel / Carmen, Santiago",1D/1B,2358.0,0.0,31.0,34.0,venta,departamento
5023212,"Carmen/San Isidro, Santiago",1D/1B,2359.0,0.0,34.0,34.0,venta,departamento
4990555,"Los Espinos Macul - Marathon, Macul",1D/1B,2359.0,0.0,30.0,35.0,venta,departamento
4565281,"General Jofré / Lira, Santiago",1D/1B,2359.0,0.0,35.0,35.0,venta,departamento
4341091,"Avenida Mexico 7917, La Florida",2D/1B,2359.0,0.0,54.0,54.0,venta,departamento
5022301,"1D+1B, Metro Ricardo Cumming // Cueto // Plaza Yungay., Santiago",1D/1B,2359.0,0.0,41.0,41.0,venta,departamento
5019878,"Avenida España , Esquina Toesca, Santiago",1D/1B,2359.0,0.0,43.0,43.0,venta,departamento
5015422,"Ricardo Cumming 394 - Departamento 205, Santiago",2D/1B,2359.0,0.0,49.0,49.0,venta,departamento
4622867,"Morande / Santo Domingo, Santiago",1D/1B,2360.0,0.0,32.0,36.0,venta,departamento
4907729,"Arturo Prat / Santa Isabel, Santiago",1D/1B,2360.0,0.0,25.0,29.0,venta,departamento
4852753,"Edificio Parque Vivaceta IV - El Molino/, Independencia",2D/1B,2360.0,0.0,25.0,29.0,venta,departamento
4852754,"Borde Vicuna - Vicuna Mackenna/Coquimbo, Santiago",2D/1B,2360.0,0.0,35.0,29.0,venta,departamento
5022384,"A Pasos Del PARQUE O'HIGGINS, Santiago",2D/2B,2360.0,0.0,50.0,52.0,venta,departamento
4938934,"CUADRO VERDE CON EL LIBANO 4360, Macul",3D/1B,2361.0,0.0,70.0,70.0,venta,departamento
4952714,"San Diego 1473, Santiago",3D/1B,2361.0,0.0,45.0,45.0,venta,departamento
4993527,"Metro Santa Ana, Calle San Martin, Santiago",2D/1B,2361.0,0.0,44.0,44.0,venta,departamento
4987708,"San Pablo Con Amunategui, Santiago",1D/1B,2361.0,0.0,42.0,45.0,venta,departamento
4997614,"Santo Domingo 1243 - Departamento 1507, Santiago",1D/1B,2361.0,0.0,30.0,33.0,venta,departamento
4976620,"Departamento 3D 1B, Para Inversión. Independencia., Independencia",3D/1B,2362.0,0.0,43.0,47.0,venta,departamento
4962615,"Exequiel Fernandez/Los Clarines, Macul",1D/1B,2365.0,0.0,42.0,47.0,venta,departamento
4879655,"METRO SANTA ISABEL, Ñuñoa",1D/1B,2365.0,0.0,36.0,38.0,venta,departamento
5013565,"La Cisterna. Segundo Semestre 2020. Dividendo: $254.000 – Arriendo: $350.000. 2D + 1B, La Cisterna",2D/1B,2366.0,0.0,43.0,43.0,venta,departamento
4899922,"Avanida Santa Maria / Patronato, Recoleta",1D/1B,2367.0,0.0,32.0,33.0,venta,departamento
3989791,"Como Piloto!!!, Santiago",1D/1B,2368.0,0.0,32.0,32.0,venta,departamento
4662369,"Depto Remodelado 2D|1B| Metro Ñuble, Santiago",2D/1B,2369.0,0.0,40.0,42.0,venta,departamento
4868746,"San Pablo 1391, Santiago",1D/1B,2370.0,0.0,47.0,47.0,venta,departamento
4915834,"Dpto. Inversión Santiago | Proyecto San, Santiago",1B,2373.0,0.0,23.0,25.0,venta,departamento
4863954,"Argomedo/ Raulí, Santiago",1D/1B,2375.0,0.0,32.0,32.0,venta,departamento
4424259,"Dpto. Inversión. Santiago. Tipo Estudio., Santiago",1B,2376.0,0.0,25.0,26.0,venta,departamento
4331825,"CERCA DE METRO LAS REJAS, Estación Central",3D/1B,2376.0,0.0,50.0,53.0,venta,departamento
5038142,"INVERSIONISTAS!!...Excelente Ubicacion!! Metro Santa Lucia, Santiago",1D/1B,2376.0,0.0,37.0,37.0,venta,departamento
5038016,"Metro Macul, La Florida",3D/1B,2376.0,0.0,64.0,67.0,venta,departamento
4722317,"Av. Santa Maria / Av. Recoleta, Recoleta",1D/1B,2376.0,0.0,35.0,36.0,venta,departamento
4978013,"Metro Macul - Avenida Departamental, La Florida",3D/1B,2376.0,0.0,64.0,64.0,venta,departamento
5020149,"Santa Isabel/San Isidro - SAN ISABEL/SAN, Santiago",1D/1B,2376.0,0.0,33.0,36.0,venta,departamento
4937556,"Tarapacá/San Francisco, Santiago",1D/1B,2377.0,0.0,30.0,36.0,venta,departamento
4954694,"Av. Macul / Los Plátanos, Macul",1D/1B,2378.0,0.0,37.0,37.0,venta,departamento
4255068,"Santo Domingo Con Teatinos, Santiago",1D/1B,2380.0,0.0,34.0,36.0,venta,departamento
4798426,"Tarapacá 850, Santiago",1D/1B,2380.0,0.0,38.0,36.0,venta,departamento
4763668,"Avenida Vicuña Mackenna 2935 - Departamento 704, San Joaquín",1D/1B,2380.0,0.0,33.0,36.0,venta,departamento
4740911,"Camino Agrícola 1710 - Departamento 3, Macul",1D/1B,2380.0,0.0,40.0,44.0,venta,departamento
4934640,"METRO RODRIGO ARAYA, Santiago",1D/1B,2380.0,0.0,33.0,39.0,venta,departamento
4980386,"Rosas/Libertad, Santiago",2D/1B,2380.0,0.0,50.0,39.0,venta,departamento
4330511,"SAN NICOLAS CON TEODORO SCHMIDT, San Miguel",1D/1B,2383.0,0.0,30.0,39.0,venta,departamento
4741330,"Independencia / Metro Hospitales, Independencia",2D/1B,2383.0,0.0,45.0,50.0,venta,departamento
5030039,"AV LAS REJAS SUR/AV LAS REJAS SUR, Estación Central",1D/1B,2384.0,0.0,34.0,50.0,venta,departamento
4736304,"MARIO KREUTZBERGER / SAN MARTIN, Santiago",1D/1B,2388.0,0.0,34.0,34.0,venta,departamento
3905336,"San Diego 1344, Santiago",1D/1B,2390.0,0.0,30.0,30.0,venta,departamento
4710073,"Huérfanos/ Amunategui, Pleno Centro, Excelente Departamento, Santiago",1D/1B,2390.0,0.0,36.0,36.0,venta,departamento
4710724,"Huérfanos/ Amunategui, Excelente Departamento, Santiago",1D/1B,2390.0,0.0,36.0,36.0,venta,departamento
4729596,"DECIMA AVENIDA 1210, San Miguel",2D/2B,2390.0,0.0,55.0,57.0,venta,departamento
4446123,"METRO LA MONEDA-LORD COHRANE, Santiago",1D/1B,2390.0,0.0,35.0,35.0,venta,departamento
4975726,"Lira, Santiago",2D/1B,2390.0,0.0,40.0,40.0,venta,departamento
4962221,"BANDERA/METRO CAL YCANTO, Santiago",2D/2B,2390.0,0.0,47.0,48.0,venta,departamento
4936377,"Rivas 1050, San Miguel",1D/1B,2390.0,0.0,29.0,35.0,venta,departamento
4950624,"DEPARTAMENTO EN CUETO , A Pasos Del Parq, Santiago",1D/1B,2390.0,0.0,44.0,44.0,venta,departamento
4943947,"Barrio Yungay, Santiago",1D/1B,2390.0,0.0,44.0,44.0,venta,departamento
4914892,"Los Pinos 379, La Florida",3D/1B,2390.0,0.0,57.0,57.0,venta,departamento
4926338,"MATUCANA/MAPOCHO, Santiago",2D/1B,2390.0,0.0,43.0,57.0,venta,departamento
4900483,"Padre Alonso Ovalle 840, Santiago",1D/1B,2390.0,0.0,36.0,39.0,venta,departamento
4887563,"6,9% Rentabilidad // Sin Comisión, Estación Central",2D/1B,2390.0,0.0,42.0,46.0,venta,departamento
5030136,"PLAZA YUNGAY / METRO CUMMING / EXCLUSIVO EDIFICIO / BAJOS GASTOS COMUNES, Santiago",1D/1B,2390.0,0.0,44.0,44.0,venta,departamento
5024192,"LAGUNA NORTE / VALLE GRANDE, Lampa",2D/1B,2390.0,0.0,50.0,55.0,venta,departamento
5006530,"Estudio En Avda. Irarrazaval A Pasos Est.Metro Mons.Eyzaguirre, Ñuñoa",1D/1B,2390.0,0.0,21.0,23.0,venta,departamento
5003519,"Barrio Yungay - San Pablo - Cueto, Santiago",1D/1B,2390.0,0.0,43.0,23.0,venta,departamento
5004856,"OPORTUNIDAD!! HUERFANOS..TASAC U.F. 2.50, Santiago",1D/1B,2390.0,0.0,40.0,43.0,venta,departamento
5026485,"Av. Carlos Valdovinos, San Miguel",1D/1B,2390.0,0.0,31.0,31.0,venta,departamento
5038552,"EXCELENTE OPORTUNIDAD DEPARTAMENTO METRO ESTADIO NACIONAL 2 DORMITORIOS 1 BAÑO, Ñuñoa",2D/1B,2393.0,0.0,65.0,65.0,venta,departamento
4022120,"Venta Departamentos Estación Central 2D + 2B Entrega 2020 - Excelente Inversión Inmobiliaria, Estación Central",2D/2B,2394.0,0.0,40.0,45.0,venta,departamento
3392861,"Ventura Blanco Viel / San Miguel, San Miguel",1D/1B,2394.0,0.0,34.86,40.03,venta,departamento
5033950,"Avenida Centenario 1000, San Miguel",2D/1B,2394.0,0.0,41.0,41.0,venta,departamento
4955298,"LORD COCHRANE- METRO DIEGO DE ALMAGRO Y MONEDA, Santiago",2D/1B,2394.0,0.0,45.0,45.0,venta,departamento
4378352,"Metro La Cisterna, El Bosque",3D/1B,2394.0,0.0,60.0,60.0,venta,departamento
4462122,"Metro Mirador, La Florida",2D/1B,2394.0,0.0,56.0,61.0,venta,departamento
4661069,"Avenida Vicuña Mackenna Poniente 100, La Florida",2D/1B,2394.0,0.0,54.0,54.0,venta,departamento
5024352,"Autopista Central, Quinta Normal",3D/1B,2394.0,0.0,60.0,60.0,venta,departamento
5021558,"SE VENDE DEPARTAMENTO - Frente A Duoc Alameda, Estación Central",1D/1B,2394.0,0.0,44.0,44.0,venta,departamento
5002609,"Darío Soto 879, San Bernardo",2D/1B,2395.0,0.0,55.0,59.5,venta,departamento
4617516,"Depto A Pasos Independencia!, Independencia",2D/1B,2395.0,0.0,43.0,47.0,venta,departamento
3288821,"Avenida Ecuador 4570, Estación Central",2D/1B,2396.0,0.0,53.37,58.77,venta,departamento
4586287,"Colon / Av. Independencia, Independencia",2D/1B,2396.0,0.0,48.0,48.0,venta,departamento
3760500,"Metro Toesca - Metro Toesca, Santiago",2D/2B,2396.0,0.0,49.0,50.0,venta,departamento
4961326,"Américo Vespucio, Maipú",2D/1B,2396.0,0.0,46.0,46.0,venta,departamento
4988765,"Diagonal Las Torres 2000, Peñalolén",2D/1B,2396.0,0.0,60.0,120.0,venta,departamento
4961326,"Américo Vespucio, Maipú",2D/1B,2396.0,0.0,46.0,46.0,venta,departamento
5030806,"General Gana 1379, Santiago",2D/1B,2397.0,0.0,45.0,45.0,venta,departamento
4954064,"Octava Avenida 1161 - Departamento 15, San Miguel",1D/1B,2398.0,0.0,40.0,45.0,venta,departamento
4065762,"METRO U DE CHILE, Santiago",1D/1B,2398.0,0.0,36.0,40.0,venta,departamento
5031351,"MATTA - CARMEN / 2 Dorm - 1 Baño / 42 Mts2, Santiago",2D/1B,2400.0,0.0,41.0,42.0,venta,departamento
5030814,"Lord Cochrane 1007, Santiago",2D/1B,2400.0,0.0,46.0,49.0,venta,departamento
5030799,"Lord Cochrane 1007, Santiago",2D/1B,2400.0,0.0,46.0,49.0,venta,departamento
5026399,"Portugal / Santa Victoria, Santiago",1D/1B,2400.0,0.0,34.0,37.0,venta,departamento
5022167,"Portugal / Santa Victoria, Santiago",1D/1B,2400.0,0.0,37.0,37.0,venta,departamento
5032308,"Departamento Cercano A Metro Gruta De Lo, Quinta Normal",2D/1B,2400.0,0.0,41.0,47.0,venta,departamento
5036358,"LIRA/ARGOMEDO/SANTA ISABEL, Santiago",1D/1B,2400.0,0.0,35.0,35.0,venta,departamento
5035873,"ZENTENO / PEDRO ALONSO OVALLE / TARAPACA, Santiago",1D/1B,2400.0,0.0,34.0,34.0,venta,departamento
5038996,"Vicuña Mackenna 1751, Santiago",3D/2B,2400.0,0.0,65.0,67.0,venta,departamento
5038028,"Santo Domingo - Santo Domingo, Santiago - Departamento 755, Santiago",1D/1B,2400.0,0.0,35.0,35.0,venta,departamento
5037871,"Eleuterio Ramírez 825 - Departamento 2308, Santiago",1D/1B,2400.0,0.0,29.0,33.0,venta,departamento
4996001,"SANTO DOMINGO 755 - Departamento 1107, Santiago",1D/1B,2400.0,0.0,35.0,35.0,venta,departamento
5003755,"Cuadro Verde, Estación Central",2D/1B,2400.0,0.0,40.0,42.0,venta,departamento
5006520,"Exequiel Fernández/Grecia, Ñuñoa",2D/1B,2400.0,0.0,60.0,68.0,venta,departamento
5010449,"6,2 % Rentabilidad Con Estacionamiento, Santiago",1D/1B,2400.0,0.0,31.0,33.0,venta,departamento
5013018,"Huérfanos 1400 - Departamento C, Santiago",1D/1B,2400.0,0.0,32.21,36.21,venta,departamento
3720223,"Zenteno/Pedro Lagos, Santiago",2D/1B,2400.0,0.0,40.0,40.0,venta,departamento
4176789,"ATENCIÓN INVERSIONISTAS! VENTA CON ARRENDATARIOS $ 400.000 Exposición / Antofagasta, Comuna De Santiago., Santiago",2D/1B,2400.0,0.0,51.0,54.0,venta,departamento
4154394,"10 De Julio - Av- Santa Isabel Con Av. S, Santiago",1D/1B,2400.0,0.0,34.0,37.0,venta,departamento
4554571,"Cueto / Rosas- Metro Cumming, Santiago",2D/1B,2400.0,0.0,46.0,46.0,venta,departamento
4529803,"Dieciocho / 10 De Julio, Santiago",1D/1B,2400.0,0.0,33.0,37.0,venta,departamento
4709010,"Huérfanos 1400, Santiago",1D/1B,2400.0,0.0,31.0,31.0,venta,departamento
4694473,"Padre Alonso De Ovalle 1640, Santiago",1D/2B,2400.0,0.0,39.0,39.0,venta,departamento
4691324,"Independencia / Sergio Livingstone, Independencia",2D/1B,2400.0,0.0,45.0,45.0,venta,departamento
4690238,"Santa Elena 840, Santiago",1D/1B,2400.0,0.0,36.0,38.0,venta,departamento
4688103,"Monjitas 740, Santiago",1D/1B,2400.0,0.0,35.0,35.0,venta,departamento
4802220,"Metro Moneda - Nataniel Cox-Lord Cochran, Santiago",1D/1B,2400.0,0.0,30.0,30.0,venta,departamento
4799691,"Santiago 1320, Santiago",1D/1B,2400.0,0.0,45.0,50.0,venta,departamento
4790236,"Zenteno Con / Pedro Lagos, Santiago",2D/1B,2400.0,0.0,40.0,41.0,venta,departamento
4822013,"Hospital J.J Aguirre - Metro Cementerios, Independencia",2D/2B,2400.0,0.0,50.0,51.0,venta,departamento
4950751,"Metro Ecuador - Av. Ecuador / La Victori, Estación Central",3D/1B,2400.0,0.0,50.0,52.0,venta,departamento
4948974,"METRO CARLOS VALDOVINOS, Macul",1D/1B,2400.0,0.0,39.25,41.88,venta,departamento
4946855,"METRO LOS HEROES/JOSE M CARRERA/GRAJALES, Santiago",2D/1B,2400.0,0.0,54.0,41.88,venta,departamento
4939109,"Vicuña Mackenna-Metro Ñuble ., Santiago",1D/1B,2400.0,0.0,35.0,43.0,venta,departamento
4929316,"Metro Santa Lucía, Santiago",1D/1B,2400.0,0.0,27.0,27.0,venta,departamento
4961417,"San Ignacio / Parque Almagro, Santiago",1D/1B,2400.0,0.0,34.0,36.0,venta,departamento
4975339,"Metro Santa Ana - Santo Domingo/Amunateg, Santiago",2D/1B,2400.0,0.0,44.0,46.0,venta,departamento
4982559,"Metro Lourdes, Quinta Normal",3D/1B,2400.0,0.0,58.0,58.0,venta,departamento
4981891,"María Auxiliadora 721, San Miguel",3D/1B,2400.0,0.0,50.0,55.0,venta,departamento
4981956,"Avenida Santa Rosa 2648, San Joaquín",3D/1B,2400.0,0.0,50.0,55.0,venta,departamento
4888802,"MARIO KREUTZBERGER 1520, Santiago",2D/1B,2400.0,0.0,39.0,41.0,venta,departamento
4896100,"San Francisco / Metro Santa Lucia, Santiago",1D/1B,2400.0,0.0,34.0,36.0,venta,departamento
4899436,"Vicuña Mackena, Ñuñoa",1D/1B,2400.0,0.0,37.0,38.0,venta,departamento
4905035,"Arturo Prat 602, Santiago",1D/1B,2400.0,0.0,32.0,39.0,venta,departamento
4920442,"METRO MONEDA / IDEAL INVERSIONISTAS / ENTREGA INMEDIATA, Santiago",1D/1B,2400.0,0.0,35.0,35.0,venta,departamento
4919850,"2 DEPTOS METRO PARQUE O´HIGGINS SANTIAGO, Santiago",2D/1B,2400.0,0.0,46.0,49.0,venta,departamento
4950751,"Metro Ecuador - Av. Ecuador / La Victori, Estación Central",3D/1B,2400.0,0.0,50.0,52.0,venta,departamento
4948974,"METRO CARLOS VALDOVINOS, Macul",1D/1B,2400.0,0.0,39.25,41.88,venta,departamento
4946855,"METRO LOS HEROES/JOSE M CARRERA/GRAJALES, Santiago",2D/1B,2400.0,0.0,54.0,41.88,venta,departamento
4939109,"Vicuña Mackenna-Metro Ñuble ., Santiago",1D/1B,2400.0,0.0,35.0,43.0,venta,departamento
4929316,"Metro Santa Lucía, Santiago",1D/1B,2400.0,0.0,27.0,27.0,venta,departamento
4961417,"San Ignacio / Parque Almagro, Santiago",1D/1B,2400.0,0.0,34.0,36.0,venta,departamento
4975339,"Metro Santa Ana - Santo Domingo/Amunateg, Santiago",2D/1B,2400.0,0.0,44.0,46.0,venta,departamento
4982559,"Metro Lourdes, Quinta Normal",3D/1B,2400.0,0.0,58.0,58.0,venta,departamento
4981891,"María Auxiliadora 721, San Miguel",3D/1B,2400.0,0.0,50.0,55.0,venta,departamento
4981956,"Avenida Santa Rosa 2648, San Joaquín",3D/1B,2400.0,0.0,50.0,55.0,venta,departamento
4888802,"MARIO KREUTZBERGER 1520, Santiago",2D/1B,2400.0,0.0,39.0,41.0,venta,departamento
4896100,"San Francisco / Metro Santa Lucia, Santiago",1D/1B,2400.0,0.0,34.0,36.0,venta,departamento
4899436,"Vicuña Mackena, Ñuñoa",1D/1B,2400.0,0.0,37.0,38.0,venta,departamento
4905035,"Arturo Prat 602, Santiago",1D/1B,2400.0,0.0,32.0,39.0,venta,departamento
4920442,"METRO MONEDA / IDEAL INVERSIONISTAS / ENTREGA INMEDIATA, Santiago",1D/1B,2400.0,0.0,35.0,35.0,venta,departamento
4919850,"2 DEPTOS METRO PARQUE O´HIGGINS SANTIAGO, Santiago",2D/1B,2400.0,0.0,46.0,49.0,venta,departamento
4915939,"Dpto. Inversión Santiago. Tipo Estudio., Santiago",1B,2400.0,0.0,21.0,21.0,venta,departamento
4864035,"Departamento Leonor Cepeda A Pasos De Metro Hospitales, Ideal Inversionistas!! Recibe Ofertas., Independencia",2D/1B,2400.0,0.0,40.0,40.0,venta,departamento
4868412,"Edificio Conquista Espana II - Av. Espan, Santiago",1D/1B,2400.0,0.0,30.0,40.0,venta,departamento
4866943,"Santa Isabel/San Isidro, Santiago",2D/1B,2400.0,0.0,39.0,40.0,venta,departamento
4869616,"Catedral, Quinta Normal",2D/1B,2400.0,0.0,44.0,48.0,venta,departamento
4864999,"Vicuña Mackenna / Metro Mirador, La Florida",2D/1B,2400.0,0.0,56.0,62.0,venta,departamento
4880056,"Entre Metros Lo Ovalle Y Ciudad Del Niño, San Miguel",3D/1B,2400.0,0.0,49.0,51.8,venta,departamento
4872858,"Varas Mena / Gran Av. JM. Carrera, San Miguel",2D/1B,2400.0,0.0,52.0,57.0,venta,departamento
4836811,"San Francisco - Alameda, Santiago",1D/1B,2400.0,0.0,32.0,35.0,venta,departamento
4830416,"José Miguel Carrera 364, Santiago",1D/1B,2400.0,0.0,34.0,36.0,venta,departamento
4957359,"SAN ISIDRO - EYZAGUIRRE, Santiago",2D/1B,2400.0,0.0,37.0,37.0,venta,departamento
4904060,"LAGO RANCO 1616, La Florida",3D/1B,2402.0,0.0,63.0,63.0,venta,departamento
4501008,"La Cisterna 6778, La Cisterna",2D/2B,2403.0,0.0,45.88,49.64,venta,departamento
4425698,"Vicuña Mackenna/Rodrigo De Araya, San Joaquín",2D/2B,2405.0,0.0,50.0,3.0,venta,departamento
4852802,"Innova Hipodromo - Hipodromo Chile/Freir, Independencia",2D/1B,2408.0,0.0,50.0,3.0,venta,departamento
3282532,"San Martín 870, Santiago",3D/1B,2410.0,0.0,47.5,47.5,venta,departamento
5033416,"METRO TOESCA, TERRAZA!, Santiago",2D/1B,2412.0,0.0,48.0,51.0,venta,departamento
4682820,"Macul, Premio Nobel – La Madreselva, Departamento Un Dormitorios, Un Baño, Estacionamiento, Bodega. Se Vende., Macul",1D/1B,2412.0,0.0,37.0,37.0,venta,departamento
4658077,"Metro Ñuble, Santiago",2D/1B,2412.0,0.0,41.0,43.0,venta,departamento
4752947,"Av. La Paz, Región Metropolitana De Sant, Recoleta",2D/2B,2412.0,0.0,55.0,58.0,venta,departamento
4787161,"Catedral/Teatinos, Santiago",1D/1B,2413.0,0.0,30.0,58.0,venta,departamento
4796945,"Metro Santa Ana, Santiago",1D/1B,2414.0,0.0,49.0,53.0,venta,departamento
4735056,"VICUÑA MACKENNA - METRO MIRADOR, La Florida",2D/1B,2414.0,0.0,50.0,53.0,venta,departamento
4960594,"Arturo Prat 812, San Bernardo",2D/1B,2414.0,0.0,62.0,62.0,venta,departamento
4981703,"Avenida Santa María 571, Recoleta",1D/1B,2414.0,0.0,38.0,38.0,venta,departamento
4852055,"Aníbal Pinto 1393, Independencia",3D/1B,2415.0,0.0,49.0,51.0,venta,departamento
4854744,"Edificio Sol Mundo - Vicuna Mackenna/nub, Santiago",2D/1B,2420.0,0.0,40.0,51.0,venta,departamento
4935434,"San Martín 714 - Departamento 205, Santiago",2D/1B,2422.0,0.0,43.3,45.92,venta,departamento
4106746,"Vicuña Mackenna 7801, La Florida",2D/1B,2422.0,0.0,48.0,50.0,venta,departamento
5032319,"Vicuña Mackenna - Metro Ñuble, Santiago",3D/2B,2425.0,0.0,55.0,56.0,venta,departamento
4561514,"Andes / Brasil, Santiago",2D/1B,2425.0,0.0,70.0,72.0,venta,departamento
3201834,"Independencia - Fermin Vivaceta, Independencia",3D/2B,2426.0,0.0,57.0,57.0,venta,departamento
5013580,"Estación Central. Entrega Inmediata. Dividendo: $265.000 – Arriendo: 390.000. 2D+2B, Estación Central",2D/2B,2428.0,0.0,50.0,50.0,venta,departamento
4898176,"Villa El Alba - Av Camilo Henriquez Con, Puente Alto",3D/2B,2429.0,0.0,72.0,74.0,venta,departamento
